sim_id,site_code,date,temp_c,r_t,N,N0,HC_prop,KE,KT,KC_raw,KC,scale,KC_constrained,basin_start,final_ratio_KC,final_ratio_KT,ended_above_KT,ended_near_KC,ended_near_KE,outcome
6625,AL,2026-06-26,30.371103922526043,0.15,9.025890429165402,10,0.5659259259259259,7.310323632555082,40.554289002902806,71.66006564649055,71.66006564649055,0.0014587074532901865,FALSE,Endemic,0.1259542584525588,0.2225631530248094,FALSE,FALSE,FALSE,Intermediate
6626,TB,2026-06-26,30.371103922526043,0.15,3.319717363090336,0,0.48314606741573035,9.088958200532943,37.9178282758221,78.48108643135272,78.48108643135272,0.0010538990097229473,FALSE,Endemic,0.04229958470304928,0.08755030322259036,FALSE,FALSE,TRUE,Endemic
6627,TB,2026-06-26,30.371103922526043,0.15,4.487595357801918,5,0.35504885993485336,3.3717657818924636,26.5457077533938,74.76635119533852,74.76635119533852,0.001058696323778776,FALSE,Endemic,0.06002159107748069,0.1690516372549227,FALSE,FALSE,FALSE,Intermediate
6628,SI,2026-06-26,30.371103922526043,0.15,2.8865247751564294,0,0.5785656728444802,5.404541256837547,37.40199302555993,64.64606315420596,64.64606315420596,0.0017681411900622097,FALSE,Endemic,0.044651207425747595,0.07717569417180052,FALSE,FALSE,TRUE,Endemic
6629,AL,2026-06-26,30.371103922526043,0.15,11.615429982476414,15,0.22248995983935743,8.97821261943318,19.245544157456607,86.50073096040965,86.50073096040965,0.006741360048390045,FALSE,Endemic,0.13428129281118625,0.6035386626351151,FALSE,FALSE,FALSE,Intermediate
6630,TW,2026-06-26,30.371103922526043,0.15,27.069213540219895,40,0.3191659983961508,8.92272829823196,40.67696134792641,127.44766532880459,127.44766532880459,0.013635496048633552,FALSE,Endemic,0.2123947384236779,0.6654679367194128,FALSE,FALSE,FALSE,Intermediate
6631,TW,2026-06-26,30.371103922526043,0.15,14.574961300781077,15,0.3655999999999999,9.493392034899443,16.657539603766054,45.562198040935606,45.562198040935606,0.002291966301858361,FALSE,Endemic,0.31989153130158743,0.8749768361640795,FALSE,FALSE,FALSE,Intermediate
6632,TB,2026-06-26,30.371103922526043,0.15,6.26466782318037,5,0.48314606741573035,9.020863872487098,26.693701779004186,55.24975484491564,55.24975484491564,0.0011531559845805236,FALSE,Endemic,0.11338815603372539,0.23468711365119907,FALSE,FALSE,TRUE,Endemic
6633,AL,2026-06-26,30.371103922526043,0.15,13.103097128956955,15,0.22248995983935743,8.869656136725098,19.12942076101899,85.97880450349692,85.97880450349692,0.0035974412418474473,FALSE,Endemic,0.1523991547059023,0.6849709299958425,FALSE,FALSE,FALSE,Intermediate
6634,AL,2026-06-26,30.371103922526043,0.15,5.548315976015448,5,0.308,6.532899098237976,33.69333070702851,109.39393086697568,109.39393086697568,0.0011904717924406936,FALSE,Endemic,0.050718681850479126,0.16467104496908808,FALSE,FALSE,TRUE,Endemic
6635,AL,2026-06-26,30.371103922526043,0.15,14.278393008437416,15,0.58,7.978256516158581,20.001369437668473,34.48511972011806,34.48511972011806,0.001516853394593911,FALSE,Endemic,0.4140450468005084,0.7138707703457041,FALSE,FALSE,FALSE,Intermediate
6636,AL,2026-06-26,30.371103922526043,0.15,8.711190925871321,5,0.5659259259259259,8.732341893250123,29.30323622887954,51.77927867668505,51.77927867668505,0.018203248555340796,FALSE,Endemic,0.1682370080947798,0.2972774357695716,FALSE,FALSE,TRUE,Endemic
6637,TB,2026-06-26,30.371103922526043,0.15,5.754878068783071,5,0.46036829463570855,5.80608310434036,34.07246402464807,74.01131750745294,74.01131750745294,0.007667027517126051,FALSE,Endemic,0.07775673049197583,0.1689011415382223,FALSE,FALSE,TRUE,Endemic
6638,AL,2026-06-26,30.371103922526043,0.15,8.933129349176527,10,0.5659259259259259,8.768413378158584,31.99788554571569,56.54076634386934,56.54076634386934,0.007320228449659074,FALSE,Endemic,0.1579944865771197,0.2791787393705649,FALSE,FALSE,FALSE,Intermediate
6639,TW,2026-06-26,30.371103922526043,0.15,7.904810137551118,10,0.3191659983961508,4.7350452148821205,18.28890473814681,57.302171378062994,57.302171378062994,0.002525406924132403,FALSE,Endemic,0.13794957411644124,0.4322188917668397,FALSE,FALSE,FALSE,Intermediate
6640,TB,2026-06-26,30.371103922526043,0.15,4.742178953326899,0,0.5164658634538153,8.497241590870544,40.36666941130534,78.15941433448701,78.15941433448701,0.001958531586024706,FALSE,Endemic,0.060673163862673206,0.11747758788340301,FALSE,FALSE,TRUE,Endemic
6641,SI,2026-06-26,30.371103922526043,0.15,6.491671443947118,0,0.7219983883964545,7.672153998399153,23.503404040820897,32.55326385564591,32.55326385564591,0.005745401337309589,FALSE,Endemic,0.19941691477492904,0.2762013295041149,FALSE,FALSE,TRUE,Endemic
6642,GR,2026-06-26,30.371103922526043,0.15,94.18714678950938,55,0.2915601023017903,5.837428883416578,27.46171718928963,94.1888721141425,94.1888721141425,0.011180547881589406,FALSE,Outbreak basin,0.9999816822879987,3.429761734864978,TRUE,TRUE,FALSE,Carrying capacity
6643,RR,2026-06-26,30.371103922526043,0.15,9.477017483380262,25,0.46880000000000005,8.413311176700518,43.4686718811281,92.7232761969456,92.7232761969456,0.010714976996660623,FALSE,Endemic,0.10220753485080636,0.21801948560325587,FALSE,FALSE,FALSE,Intermediate
6644,TW,2026-06-26,30.371103922526043,0.15,13.993076557554895,15,0.5124099279423538,9.101630612974986,15.415992708876729,30.085273270917245,30.085273270917245,0.014489529999337603,FALSE,Endemic,0.4651138260087432,0.9076987010701879,FALSE,FALSE,FALSE,Intermediate
6645,TB,2026-06-26,30.371103922526043,0.15,5.5327792973175605,5,0.5508406725380304,6.688699533930048,34.466194049455225,62.57016913919997,62.57016913919997,0.0010546807332201978,FALSE,Endemic,0.08842519324198687,0.16052771273145583,FALSE,FALSE,TRUE,Endemic
6646,TW,2026-06-26,30.371103922526043,0.15,50.005706302568775,45,0.3191659983961508,4.422577784163877,35.67264335928485,111.76830720861358,111.76830720861358,0.001337717541450091,FALSE,Outbreak basin,0.44740506098239463,1.4017942488568997,TRUE,FALSE,FALSE,Above threshold
6647,AL,2026-06-26,30.371103922526043,0.15,4.2121838283376825,0,0.5659259259259259,4.668738835724071,19.55289675621316,34.55027568179027,34.55027568179027,0.006452207763705794,FALSE,Endemic,0.12191462282767587,0.21542505342586707,FALSE,FALSE,TRUE,Endemic
6648,RR,2026-06-26,30.371103922526043,0.15,8.379701777146412,30,0.5584,6.062531388597563,43.59669334022328,78.07430755770645,78.07430755770645,0.010641784797633882,FALSE,Endemic,0.10732982512784746,0.19220957222035717,FALSE,FALSE,FALSE,Intermediate
6649,TW,2026-06-26,30.371103922526043,0.15,67.30577071182549,50,0.3655999999999999,3.7267133188433945,25.22651741048321,69.00032114464774,69.00032114464774,0.004438003727361109,FALSE,Outbreak basin,0.9754414123773437,2.6680563795879206,TRUE,TRUE,FALSE,Carrying capacity
6650,AL,2026-06-26,30.371103922526043,0.15,8.28224096238339,10,0.58,5.163385598687455,16.270976120140404,28.053407103690354,28.053407103690354,0.003188521449605964,FALSE,Endemic,0.29523119711522966,0.5090193053710856,FALSE,FALSE,FALSE,Intermediate
6651,AL,2026-06-26,30.371103922526043,0.15,8.428694910087396,0,0.22248995983935743,8.510137666016817,41.78425873629749,187.80289576422518,187.80289576422518,0.012421259615181037,FALSE,Endemic,0.04488053752200443,0.20171938344727625,FALSE,FALSE,TRUE,Endemic
6652,SI,2026-06-26,30.371103922526043,0.15,5.556982814793867,0,0.5785656728444802,5.843911204952747,27.0150977675803,46.69322608574812,46.69322608574812,0.008400586880567728,FALSE,Endemic,0.11901047069630491,0.20569915617564677,FALSE,FALSE,TRUE,Endemic
6653,SI,2026-06-26,30.371103922526043,0.15,7.657590626873799,0,0.7219983883964545,8.291804407956079,16.023184794466943,22.19282626108647,22.19282626108647,0.011670523513972667,FALSE,Endemic,0.3450480140197752,0.477906903346586,FALSE,FALSE,TRUE,Endemic
6654,TB,2026-06-26,30.371103922526043,0.15,5.840719228281024,5,0.46036829463570855,6.800859389826655,44.86366025637835,97.45167245255054,97.45167245255054,0.001636397503664911,FALSE,Endemic,0.0599345201707532,0.13018820120568825,FALSE,FALSE,TRUE,Endemic
6655,SI,2026-06-26,30.371103922526043,0.15,4.2703069903713144,10,0.4432,3.5517093671951443,39.937140829861164,90.11087732369397,90.11087732369397,0.006026693502701465,FALSE,Endemic,0.04738947302700902,0.10692570628837778,FALSE,FALSE,FALSE,Intermediate
6656,SI,2026-06-26,30.371103922526043,0.15,3.5882785303985463,0,0.7219983883964545,9.194181103026494,35.602201621513814,49.310638629797594,49.310638629797594,0.001177267849967341,FALSE,Endemic,0.07276885130889807,0.10078810767225727,FALSE,FALSE,TRUE,Endemic
6657,RR,2026-06-26,30.371103922526043,0.15,52.92420353691572,45,0.5012244897959184,6.776731718564406,42.727770642377436,85.24677367575302,85.24677367575302,0.007710635310554489,FALSE,Outbreak basin,0.6208352674814378,1.2386371378904906,TRUE,FALSE,FALSE,Above threshold
6658,GR,2026-06-26,30.371103922526043,0.15,53.417715202754735,45,0.6021052631578947,3.9087327972520143,32.26595668355003,53.588564421979946,53.588564421979946,0.016417037207230284,FALSE,Outbreak basin,0.9968118343704849,1.6555441305104208,TRUE,TRUE,FALSE,Carrying capacity
6659,AL,2026-06-26,30.371103922526043,0.15,9.61788323670044,15,0.58,7.790759826079011,16.85769534436986,29.064991973051484,29.064991973051484,0.019192368991544292,FALSE,Endemic,0.33090954388076077,0.5705336963461394,FALSE,FALSE,FALSE,Intermediate
6660,GR,2026-06-26,30.371103922526043,0.15,9.196849333216147,10,0.20394736842105263,8.509398634778336,15.760599696077406,77.27777915496019,77.27777915496019,0.004838123274721789,FALSE,Endemic,0.1190102696245229,0.5835342252557252,FALSE,FALSE,FALSE,Intermediate
6661,RR,2026-06-26,30.371103922526043,0.15,11.424006598977963,15,0.46880000000000005,7.89793097297661,41.06185992015526,87.58929163855643,87.58929163855643,0.0026009028899060885,FALSE,Endemic,0.13042697783331728,0.2782145431598065,FALSE,FALSE,FALSE,Intermediate
6662,TB,2026-06-26,30.371103922526043,0.15,4.297325307741302,5,0.48314606741573035,3.947861947817728,28.27588193351403,58.524499815877874,58.524499815877874,0.003078424466136239,FALSE,Endemic,0.07342780068622516,0.15197847118776836,FALSE,FALSE,FALSE,Intermediate
6663,TB,2026-06-26,30.371103922526043,0.15,4.301968204200964,5,0.5164658634538153,3.98454672540538,42.4714711192064,82.23480799908548,82.23480799908548,0.0029772421738327166,FALSE,Endemic,0.05231322731669545,0.10129077450899819,FALSE,FALSE,FALSE,Intermediate
6664,TB,2026-06-26,30.371103922526043,0.15,3.5257300295727543,5,0.6664,3.237749714171514,43.904847332742065,65.88362444889266,65.88362444889266,0.004585807751929134,FALSE,Endemic,0.05351451227926506,0.08030388997488756,FALSE,FALSE,FALSE,Intermediate
6665,GR,2026-06-26,30.371103922526043,0.15,78.25998658582178,55,0.26380873866446825,4.301082249730825,31.901821461506188,120.9278419775219,120.9278419775219,0.0017320742301674458,FALSE,Outbreak basin,0.6471626823570437,2.453151042809669,TRUE,FALSE,FALSE,Above threshold
6666,RR,2026-06-26,30.371103922526043,0.15,37.09837559832816,35,0.46880000000000005,5.640051061520353,29.12131168646738,62.11883892164543,62.11883892164543,0.0015027913487968298,FALSE,Outbreak basin,0.5972161785754363,1.2739252955960672,TRUE,FALSE,FALSE,Above threshold
6667,GR,2026-06-26,30.371103922526043,0.15,114.40300370057399,65,0.26380873866446825,9.712723860749975,32.77335548540577,124.23150063686627,124.23150063686627,0.00325278127435411,FALSE,Outbreak basin,0.9208856297645363,3.490732090326196,TRUE,FALSE,FALSE,Above threshold
6668,AL,2026-06-26,30.371103922526043,0.15,1.8344794017210189,0,0.22248995983935743,4.022767420625314,18.32335544982925,82.35587557775241,82.35587557775241,0.0014085505865850544,FALSE,Endemic,0.02227502760248213,0.10011700131801535,FALSE,FALSE,TRUE,Endemic
6669,TW,2026-06-26,30.371103922526043,0.15,81.35125879918515,75,0.3655999999999999,9.40045794355683,26.355442937929183,72.08819184335117,82.5,0.0023980787751893165,TRUE,Outbreak basin,0.9860758642325472,3.0866967021111704,TRUE,TRUE,FALSE,Carrying capacity
6670,GR,2026-06-26,30.371103922526043,0.15,12.843555297695044,20,0.26380873866446825,7.766574345296249,35.236057152505964,133.56667914371792,133.56667914371792,0.003980253101628896,FALSE,Endemic,0.09615837857191435,0.36450035377416284,FALSE,FALSE,FALSE,Intermediate
6671,GR,2026-06-26,30.371103922526043,0.15,6.767306471866032,20,0.39519999999999994,6.7187204726506025,40.527523022610694,102.54940036085704,102.54940036085704,0.017407296459518936,FALSE,Endemic,0.06599069763502102,0.16698051021007346,FALSE,FALSE,FALSE,Intermediate
6672,GR,2026-06-26,30.371103922526043,0.15,86.10854839945716,55,0.20394736842105263,4.10252689011395,31.5803766483441,154.8457177596227,154.8457177596227,0.0016296044088428864,FALSE,Outbreak basin,0.5560925393696013,2.726647289812239,TRUE,FALSE,FALSE,Above threshold
6673,SI,2026-06-26,30.371103922526043,0.15,3.0126372538375428,0,0.8128,3.119090053718537,43.94168162718415,54.06210830116161,54.06210830116161,0.00800478007977525,FALSE,Endemic,0.055725485899572505,0.06855989899061578,FALSE,FALSE,TRUE,Endemic
6674,GR,2026-06-26,30.371103922526043,0.15,8.91367112955641,10,0.39519999999999994,6.969347147503868,35.99054355639964,91.06918916093028,91.06918916093028,0.0014464079992922859,FALSE,Endemic,0.09787801134151831,0.2476670327467569,FALSE,FALSE,FALSE,Intermediate
